"Time,fr","Time,min",cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25
1623,1622.168586,314.672,266.52,212.22,206.083,130.679,254.205,153.132,167.064,215.8,121.787,204.781,158.749,280.242,153.667,194.972,298.344,193.686,160.997,317.608,209.503,252.769,293.631,245.306,275.634,207.704
1624,1623.168074,311.842,266.517,212.924,208.696,128.364,245.46,153.265,159.729,216.048,117.765,203.904,160.389,277.925,153.301,189.876,299.436,198.955,160.503,319.896,205.641,252.854,289.524,241.874,279.78,201.822
1625,1624.167561,311.56,266.926,212.635,206.465,129.456,253.657,151.959,163.689,215.57,114.977,203.475,158.166,281.69,157.645,195.143,300.177,195.185,159.484,324.641,207.182,256.792,302.933,246.455,272.753,207.935
1626,1625.167049,319.148,268.788,211,205.698,131.199,248.897,149.231,164.469,211.683,115.627,205.236,158.886,277.637,153.735,198.582,299.03,194.068,159.087,328.475,208.595,249.599,291.816,245.879,275.731,205.633
1627,1626.166537,319.83,267.333,212.929,204.508,130.094,247.593,151.194,163.034,212.295,114.656,203.068,158.896,275.17,158.023,195.133,302.015,194.93,161.436,320.377,208.164,253.834,293.231,248.814,277.208,211.693
1628,1627.166025,320.005,268.614,215.562,211.274,130.406,250.037,153.668,163.434,212.121,116.882,204.644,160.382,277.506,150.921,193.09,302.25,200.567,158.659,323.564,207.03,245.758,294.351,249.616,272.631,212.653
1629,1628.165512,316.902,263.321,212.559,210.662,128.96,249.877,151.532,161.947,218.936,114.752,205.564,159.354,280.033,155.552,194.576,298.804,204.097,163.331,319.194,207.546,248.313,297.08,244.204,274.451,211.64
1630,1629.165,315.395,257.636,209.727,212.553,130.108,244.693,148.582,161.732,219.94,114.437,205.447,160.609,279.769,152.788,195.275,300.867,197.494,161.188,319.696,208.915,252.169,290.532,247.999,274.182,212.363
1631,1630.164488,319.555,264.788,210.365,210.358,132.244,253.3,151.648,165.36,211.933,110.61,208.518,156.975,287.342,155.977,192.469,302.182,198.925,161.148,322.634,208.236,247.652,296.29,245.724,270,211.485
1632,1631.163975,321.296,263.328,212.508,206.725,128.299,246.63,152.563,163.938,223.431,111.243,207.158,161.574,276.453,154.763,193.72,305.731,203.222,158.899,314.569,208.466,247.385,288.878,249.593,267.07,213.691
1633,1632.163463,320.608,266.765,208.268,211.762,126.707,251.014,149.196,163.811,220.768,111.899,208.185,157.844,280.398,152.298,194.522,302.607,202.193,161.136,319.634,207.342,246.652,294.252,246.007,277.801,208.567
1634,1633.162951,316.69,261.099,207.879,202.91,125.948,251.455,152.751,162.886,224.11,114.496,204.594,161.376,287.314,152.903,189.759,297.953,198.867,157.74,319.769,207.213,253.541,289.953,244.95,265.032,208.833
1635,1634.162439,322.786,259.925,206.849,205.371,128.394,253.474,153.567,161.629,218.551,112.322,208.979,155.946,283.101,153.786,195.104,306.211,199.983,161.77,322.193,207.557,248.804,286.426,242.822,271.933,210.599
1636,1635.161926,319.806,261.008,211.796,208.561,127.936,252.838,150.912,163.425,224.366,113.242,206.384,156.613,276.282,153.843,198.151,299.936,200.379,163.211,319.194,207.711,250.594,294.471,244.534,274.327,207.906
1637,1636.161414,319.751,260.036,212.601,205.189,124.629,249.415,149.725,160.676,224.164,109.755,205.687,156.962,278.684,155.86,195.308,302.485,203.886,161.185,322.313,205.992,249.267,292.217,249.365,273.653,206.792
1638,1637.160902,321.435,255.907,210.336,206.191,127.549,246.083,151.655,161.208,220.226,113.291,207.019,158.718,287.149,153.272,192.841,307.051,201.441,161.48,317.729,208.065,253.034,289.367,241.477,273.949,209.639
1639,1638.16039,318.999,256.437,213.348,208.085,129.657,248.701,148.804,163.837,224.951,110.779,209.203,155.675,278.331,153.684,191.327,311.232,203.256,157.146,321.456,205.192,247.252,297.419,245.481,277.285,210.572
1640,1639.159877,324.712,259.246,209.504,208.991,126.195,248.777,144.696,166.53,221.629,111.838,204.634,154.184,282.38,150.737,186.902,306.311,200.024,156.708,320.321,209.668,246.56,295.685,242.817,275.195,207.519
1641,1640.159365,320.907,258.708,212.181,201.54,126.524,248.481,147.845,164.53,222.788,113.988,210.853,159.179,283.269,153.496,190.968,307.934,204.986,160.692,326.848,208.823,245.153,289.421,243.598,275.386,204.168
1642,1641.158853,321.065,254,211.762,206.57,127.477,253.546,152.047,163.587,223.518,112.787,209.41,152.175,285.598,153.176,185.821,308.953,195.116,161.698,319.415,206.246,249.188,292.08,248.091,276.528,207.731
1643,1642.15834,322.828,259.664,211.472,213.908,125.491,256.233,150.321,162.889,225.972,109.893,213.652,156.017,280.815,152.533,186.711,308.285,203.998,163.534,322.88,208.913,245.381,292.888,244.27,270.362,208.47
1644,1643.157828,313.88,256.556,212.896,219.23,129.93,250.692,144.919,162.652,229.498,111.166,209.141,161.787,284.406,151.178,189.153,302.77,201.157,163.101,317.21,204.912,250.492,302.588,243.156,270.17,211.309
1645,1644.157316,321.496,257.311,212.858,215.211,127.625,250.774,149.953,160.381,229.987,111.61,207.561,162.229,279.241,151.829,190.158,307.809,202.696,163.603,314.003,208.689,246.239,293.23,248.082,274.836,209.619
1646,1645.156804,320.55,259.372,208.693,216.887,129.228,254.705,143.43,163.073,227.828,108.45,210.165,159.651,285.75,154.755,187.925,303.068,204.516,160.354,318.49,205.564,248.067,298.475,249.019,267.493,207.734
1647,1646.156291,319.841,263.877,207.275,218.369,126.445,253.793,142.899,163.512,228.419,110.27,210.738,158.536,282.595,155.11,191.819,310.069,200.823,162.436,321.494,205.234,246.191,296.971,247.409,273.763,210.367
1648,1647.155779,326.108,261.143,211.499,213.195,130.802,254.544,145.18,161.771,231.002,107.342,212.291,158.238,285.869,158.928,191.283,310.424,201.833,164.176,320.79,203.428,245.047,300.664,246.642,269.02,210.213
1649,1648.155267,318.945,262.363,208.276,219.386,131.7,256.405,147.014,159.431,224.418,115.45,210.34,160.096,286.289,158.257,185.087,311.256,200.625,164.688,319.115,205.239,246.416,300.231,247.015,270.685,218.775
1650,1649.154755,325.448,268.334,216.572,212.387,129.483,251.2,145.582,160.041,227.161,109.97,206.899,160.625,287.499,157.071,186.667,309.273,199.155,163.118,316.38,206.607,251.692,302.413,243.818,268.41,212.639
1651,1650.154242,326.713,261.574,213.596,212.811,127.146,252.104,143.137,161.416,236.642,113.229,208.27,157.395,285.222,153.018,183.314,302.703,192.546,163.228,309.93,205.381,250.891,303.253,245.052,269.968,214.542
1652,1651.15373,322.144,264.84,214.924,221.625,131.435,253.758,144.697,160.227,235.565,109.216,211.174,155.413,282.393,154.397,184.759,309.419,198.205,161.417,328.139,210.448,250.491,303.798,241.707,265.647,212.201
1653,1652.153218,322.268,267.634,214.34,209.101,132.16,254.27,142.746,164.84,236.89,109.619,207.619,160.398,291.542,156.501,185.488,311.826,195.045,165.052,316.085,206.968,248.72,312.492,249.553,272.177,212.061
1654,1653.152706,322.899,264.263,213.709,216.193,128.524,254.683,145.481,165.545,235.925,110.2,210.783,156.688,281.315,153.869,184.18,309.716,189.117,165.682,321.732,205.047,243.981,303.5,250.033,268.392,214.156
1655,1654.152193,321.438,263.874,215.386,213.719,130.42,253.898,143.114,164.571,252.565,111.831,209.835,159.132,292.797,156.299,187.699,309.807,195.261,163.9,315.576,204.721,253.088,300.44,247.887,268.807,213.908
1656,1655.151681,326.953,263.856,218.781,224.217,133.292,271.803,152.036,170.202,303.564,115.379,212.103,165.427,297.432,161.754,189.897,319.645,197.632,167.917,331.663,217.055,258.947,316.212,258.725,278.138,220.241
1657,1656.151169,334.934,270.455,225.53,228.7,140.411,344.31,154.599,173.991,309.265,115.216,216.9,169.38,338.572,174.939,187.212,327.032,204.029,191.124,345.962,225.447,267.492,365.748,263.796,291.872,228.587
1658,1657.150656,344.991,271.463,232.656,242.279,143.051,346.343,154.396,171.296,329.17,120.237,215.121,177.34,333.94,175.497,196.35,334.523,205.557,192.155,369.123,230.017,271.069,400.71,267.758,294.734,229.647
1659,1658.150144,344.517,274.402,237.233,246.916,148.707,362.296,162.549,171.343,345.516,119.407,219.893,180.023,345.371,174.11,198.732,353.279,204.624,198.531,372.779,231.474,278.733,416.19,267.814,294.071,228.872
1660,1659.149632,351.135,281.154,237.355,244.788,150.863,386.147,160.968,175.584,347.555,121.685,223.626,188.299,367.017,182.458,202.915,351.352,212.692,209.82,380.891,242.068,279.563,451.771,277.204,301.484,233.58
1661,1660.14912,348.772,286.59,243.695,253.745,151.84,397.306,162.931,181.12,342.808,122.462,219.979,191.205,384.616,185.683,202.997,361.789,214.154,213.415,387.92,242.961,284.792,466.1,280.045,298.75,237.476
1662,1661.148607,351.384,290.165,238.643,256.7,151.801,397.104,163.616,179.595,353.24,124.382,223.814,194.758,374.978,183.308,201.787,367.68,222.951,208.106,386.699,242.598,277.448,482.461,283.707,297.167,237.376
1663,1662.148095,350.444,286.708,240.173,256.651,153.238,396.277,167.253,180.637,359.984,123.14,222.974,195.232,363.485,179.588,207.625,362.755,213.195,206.218,390.621,248.149,281.144,487.213,284.388,303.809,240.499
1664,1663.147583,352.804,283.707,241.981,261.9,157.224,396.204,170.403,178.294,360.84,122.667,224.744,196.242,357.325,179.62,200.594,363.869,220.327,204.065,394.985,247.177,276.682,479.18,286.398,302.641,242.906
1665,1664.147071,358.783,291.251,238.081,263.746,157.616,407.22,168.257,182.431,378.653,124.925,225.083,197.536,365.234,183.518,202.398,366.893,225.839,209.125,397.118,249.771,276.236,511.902,288.853,311.723,249.73
1666,1665.146558,356.886,293.025,244.143,274.934,163.092,422.491,170.512,190.028,386.233,130.614,227.258,198.441,397.94,201.64,210.153,382.919,221.65,214.555,402.125,249.544,291.478,534.733,296.322,311.386,251.471
1667,1666.146046,367.845,294.741,252.009,278.064,161.591,464.818,172.925,194.558,491.132,133.728,234.302,208.49,428.648,205.434,209.834,390.903,225.535,229.824,411.672,252.583,293.183,557.411,299.897,323.119,258.585
1668,1667.145534,364.748,290.156,251.813,271.646,166.943,487.577,177.589,195.071,431.128,126.771,231.999,212.966,426.022,201.669,208.536,393.013,226.682,253.085,418.525,253.931,301.467,583.324,310.131,322.717,255.728
1669,1668.145021,366.007,293.533,250.759,272.598,165.731,463.37,177.851,188.051,399.686,124.815,228.602,211.365,412.828,199.995,208.523,392.765,227.762,236.006,412.669,255.276,295.211,578.007,307.322,322.314,257.52
1670,1669.144509,360.657,293.874,251.811,278.835,167.279,454.326,177.033,185.857,403.162,130.545,226.851,210.076,402.064,196.419,203.747,392.626,222.97,230.601,407.273,257.901,293.289,570.023,297.711,322.476,251.374
1671,1670.143997,365.053,298.823,252.127,283.329,165.351,444.172,176.449,184.852,396.344,122.066,231.382,210.577,386.722,193.773,203.638,387.026,230.876,227.961,418.265,257.051,296.454,553.505,306.558,315.488,248.586
1672,1671.143485,368.29,297.39,259.275,291.336,169.486,450.44,180.437,195.41,495.175,136.843,232.458,215.828,396.276,198.492,211.39,394.628,237.182,226.398,414.677,258.476,291.955,565.931,307.921,323.162,261.654
1673,1672.142972,375.01,305.825,261.393,293.29,171.789,455.694,188.872,211.546,501.622,145.535,251.594,215.06,422.268,208.444,219.979,398.598,231.687,241.375,422.613,263.954,297.885,596.449,329.421,348.58,275.906
1674,1673.14246,376.698,306.002,262.251,298.46,174.365,474.246,188.944,235.747,547.127,153.418,266.891,221.447,469.384,225.962,236.342,421.14,232.674,251.383,457.579,275.848,315.079,637.166,355.829,376.517,299.314
1675,1674.141948,381.949,308.762,262.762,298.68,171.355,468.63,186.956,239.894,558.509,155.21,269.085,215.592,473.472,229.021,241.721,432.665,233.383,254.133,458.829,286.79,321.19,641.685,377.502,391.199,317.567
1676,1675.141436,382.501,314.346,260.702,311.789,180.531,473.168,191.256,242.147,564.204,147.694,266.328,225.289,455.6,221.657,235.105,439.56,241.517,250.939,472.138,286.637,319.397,646.959,375.064,390.765,312.277
1677,1676.140923,380.157,308.54,260.313,309.729,177.779,468.325,192.94,230.307,537.486,145.527,256.385,224.354,426.722,213.551,231.865,425.482,242.313,245.747,450.922,279.219,307.417,646.004,364.384,369.459,304.93
1678,1677.140411,379.052,305.579,258.399,306.989,173.868,481.338,189.154,222.855,512.48,146.009,253.165,224.079,410.96,204.112,222.592,409.903,241.089,253.943,433.288,275.974,305.715,637.88,341.859,355.825,290.011
1679,1678.139899,384.611,299.347,263.465,302.304,177.071,507.481,188.652,221.201,569.735,149.711,252.788,232.745,412.237,205.829,222.533,420.471,246.22,277.482,431.954,269.368,298.043,662.295,331.292,351.801,285.226
1680,1679.139387,380.526,311.755,263.94,305.819,182.287,509.678,189.074,224.585,561.955,139.988,256.148,230.078,408.445,206.108,222.779,413.946,240.467,272.438,442.336,275.117,306.341,661.376,341.137,356.035,289.621
1681,1680.138874,393.927,311.719,281.77,319.387,190.373,520.838,191.408,232.192,597.26,154.426,257.772,234.341,433.849,218.941,231.098,418.227,248.682,281.79,436.431,274.411,311.523,683.718,343.779,360.729,295.709
1682,1681.138362,408.047,347.089,297.193,337.958,190.837,518.265,201.244,301.471,725.211,199.354,322.937,240.808,483.241,243.762,255.943,432.459,255.657,294.983,452.541,291.578,319.61,687.935,386.269,397.621,329.674
1683,1682.13785,435.735,377.312,320.998,352.596,207.526,534.89,205.373,300.311,716.05,192.104,311.143,252.663,508.654,249.842,252.222,444.69,269.085,298.27,467.79,300.053,327.249,704.8,407.689,413.372,340.357
1684,1683.137337,422.833,346.465,299.634,354.56,202.389,527.57,200.061,282.363,651.543,174.297,292.218,246.158,494.045,243.167,250.418,433.058,264.881,293.757,458.681,297.935,322.251,700.222,401.602,405.179,334.964
1685,1684.136825,442.023,380.185,335.678,363.177,200.962,533.881,204.769,279.211,689.876,176.026,295.965,250.034,478.512,241.451,248.456,435.9,280.405,329.483,452.478,292.111,320.833,703.227,393.616,396.522,334.405
1686,1685.136313,461.695,388.387,333.58,372.287,206.58,552.639,208.079,279.763,665.191,177.769,288.154,257.366,481.677,230.692,247.498,438.218,301.627,339.626,451.652,296.708,326.285,718.741,394.808,402.848,335.963
1687,1686.135801,444.783,356.674,311.851,367.024,205.575,541.206,203.679,276.366,637.957,166.023,277.692,251.571,488.023,235.782,249.326,436.485,304.688,333.545,446.216,291.422,322.464,697.276,393.899,403.729,338.867
1688,1687.135288,428.461,347.448,298.097,364.083,206.031,539.33,203.224,283.15,617.54,164.835,276.406,252.527,492.554,240.397,256.484,442.304,302.091,338.956,454.122,295.166,323.052,712.837,395.28,399.279,342.305
1689,1688.134776,424.228,345.869,298.633,363.066,206.963,553.601,203.465,289.334,751.156,179.022,281.642,253.416,516.524,251.836,257.534,452.35,293.097,362.768,455.839,301.754,327.446,719.515,404.016,405.105,344.478
1690,1689.134264,423.81,352.668,298.597,375.138,207.714,556.378,206.139,339.928,842.9,225.896,324.968,256.527,538.093,263.141,261.747,445.848,297.205,366.364,467.5,315.345,337.577,740.1,431.779,427.382,364.97
1691,1690.133752,463.259,399.946,342.857,401.077,216.71,571.334,215.228,377.509,849.332,266.507,368.967,274.764,527.433,256.667,281.079,459.918,307.004,384.676,471.647,316.335,336.549,728.982,445.597,442.804,375.144
1692,1691.133239,441.85,372.416,316.31,408.442,207.618,555,210.296,393.46,851.614,258.546,370.273,262.604,518.828,259.283,284.06,451.284,305.83,370.01,466.599,322.121,334.082,734.116,449.342,448.18,384.453
1693,1692.132727,436.875,365.67,312.284,379.437,207.023,543.141,215.047,385.967,919.52,258.756,347.778,262.906,516.021,261.615,280.223,443.427,305.376,350.688,466.208,312.627,334.214,726.251,453.115,441.757,381.203
1694,1693.132215,432.646,357.584,305.184,381.57,209.396,537.649,215.349,361.928,820.664,232.051,326.68,256.84,511.606,253.534,274.964,448.757,290.341,340.856,463.352,318.303,331.755,709.147,445.956,450.849,384.429
1695,1694.131702,422.097,353.855,299.315,376.966,204.939,555.522,214.412,353.215,896.07,231.728,319.093,262.322,524.376,252.824,272.205,451.621,286.563,366.05,465.548,306.191,335.325,732.041,439.081,441.714,381.072
1696,1695.13119,441.598,394.798,324.689,399.739,217.434,585.596,224.117,340.78,805.443,221.378,307.576,272.286,519.642,257.808,274.571,452.512,309.62,436.954,461.426,313.781,330.946,745.8,440.01,431.674,375.627
1697,1696.130678,425.254,372.919,316.686,393.471,210.594,599.272,221.675,333.766,908.875,219.391,306.332,265.148,519.352,248.808,261.674,444.687,317.671,441.156,451.793,302.526,332.563,739.683,422.406,421.111,363.01
1698,1697.130166,433.803,371.995,314.791,398.441,213.258,574.471,218.503,346.174,868.204,238.111,314.381,270.433,509.014,258.432,261.92,444.089,327.838,427.658,465.888,300.373,331.578,737.302,429.716,414.471,363.721
1699,1698.129653,450.345,409.054,342.141,412.879,220.744,564.238,226.838,373.396,996.225,281.443,349.344,273.74,525.993,265.178,268.945,444.776,342.759,396.328,458.62,306.454,328.446,732.235,433.854,429.86,373.615
1700,1699.129141,494.578,441.088,376.742,473.302,229.261,573.261,238.439,434.644,966.664,337.04,400.457,297.537,569.234,310.755,326.896,453.177,439.957,385.255,493.844,321.328,341.495,757.561,478.203,450.48,412.844
1701,1700.128629,468.269,405.549,346.21,447.089,218.996,579.005,237.209,474.951,1001.93,367.485,408.051,289.822,579.651,318.708,322.223,475.858,393.094,381.501,514.845,329.01,356.278,766.546,485.347,467.528,417.67
1702,1701.128117,460.021,389.016,331.811,431.6,221.763,580.432,234.504,435.868,924.829,325.121,378.994,289.947,562.096,298.805,304.989,472.952,368.058,386.129,502.702,333.356,340.419,754.525,482.733,462.424,414.185
1703,1702.127604,501.053,412.134,374.975,426.423,222.732,576.744,234.951,414.805,984.562,323.103,381.717,279.312,543.097,284.975,290.109,457.787,349.609,372.289,471.611,323.461,337.609,742.156,477.104,451.139,412.323
1704,1703.127092,489.131,416.797,352.801,432.645,222.096,588.583,241.006,390.861,902.723,298.001,357.434,287.378,515.941,270.165,280.037,459.579,336.201,375.988,467.372,317.936,325.694,737.884,472.554,457.913,400.137
1705,1704.12658,482.738,436.971,364.087,456.671,225.404,591.879,239.11,392.31,996.978,302.25,347.876,292.124,519.062,271.838,283.59,450.977,339.553,364.539,466.816,320.592,323.353,732.741,476.609,448.239,411.073
